113.834354,22.407077
113.83396,22.414934
113.827678,22.423948
113.819032,22.431441
113.806825,22.435512
113.796571,22.43372
113.790454,22.427217
113.788873,22.418525
113.792621,22.41021
113.813915,22.398476
113.824541,22.396441
113.831612,22.398023
113.834354,22.407077
114.442264,22.669697
114.449075,22.671985
114.457033,22.673452
114.459677,22.678268
114.467172,22.676611
114.469616,22.676825
114.474475,22.676227
114.47863,22.675044
114.483582,22.671752
114.48742,22.671684
114.489544,22.676669
114.496195,22.677863
114.501243,22.678458
114.509176,22.677725
114.516681,22.674634
114.518517,22.674163
114.521165,22.670632
114.519692,22.669168
114.518608,22.669695
114.517129,22.65963
114.514944,22.656882
114.515858,22.656588
114.522503,22.6587
114.526739,22.660444
114.537261,22.662689
114.556133,22.659717
114.564281,22.660366
114.574725,22.661671
114.58251,22.667645
114.585485,22.668467
114.604983,22.664411
114.610976,22.659786
114.605212,22.6439
114.603125,22.641163
114.598987,22.639194
114.596327,22.635505
114.593467,22.619961
114.590026,22.61684
114.583753,22.613759
114.560973,22.588889
114.552644,22.58809
114.543433,22.588828
114.523667,22.59174
114.522452,22.591785
114.520323,22.589456
114.517455,22.585548
114.517312,22.573559
114.516961,22.563271
114.5263,22.56296
114.535007,22.575294
114.554596,22.578636
114.561435,22.57666
114.564487,22.574088
114.578952,22.557987
114.603329,22.55099
114.615022,22.552471
114.616854,22.552309
114.62122,22.549991
114.622941,22.541655
114.621279,22.538748
114.620718,22.536887
114.628587,22.531739
114.637355,22.521029
114.638711,22.518058
114.638968,22.514943
114.624532,22.497483
114.620961,22.496397
114.615437,22.496258
114.593463,22.485431
114.587503,22.484736
114.573046,22.476817
114.569219,22.475708
114.55812,22.480669
114.548335,22.476888
114.548987,22.471154
114.534127,22.453924
114.508434,22.450603
114.48434,22.496276
114.487224,22.528934
114.483959,22.54326
114.475616,22.549921
114.464748,22.569032
114.447078,22.569466
114.439564,22.57444
114.435324,22.593211
114.420357,22.604953
114.405623,22.610096
114.389701,22.610497
114.347341,22.597435
114.347207,22.598017
114.348017,22.599216
114.347332,22.60135
114.346637,22.603151
114.345406,22.604743
114.341594,22.607073
114.339396,22.607754
114.337179,22.607823
114.332225,22.604321
114.333917,22.602482
114.333912,22.601574
114.332482,22.601936
114.329297,22.600599
114.327749,22.601609
114.326281,22.602375
114.325791,22.602643
114.326135,22.603264
114.325289,22.604246
114.322696,22.603134
114.320471,22.601443
114.317418,22.59979
114.311021,22.592916
114.312186,22.591591
114.313401,22.59046
114.313617,22.588508
114.31358,22.587009
114.313393,22.585964
114.311633,22.575887
114.304507,22.579958
114.303049,22.579842
114.295559,22.585684
114.292302,22.588303
114.292812,22.589737
114.291738,22.589899
114.291264,22.590737
114.290133,22.591658
114.288353,22.592065
114.28592,22.591603
114.285604,22.590341
114.285368,22.58973
114.284322,22.589936
114.282769,22.588046
114.282782,22.587359
114.282334,22.587352
114.282498,22.58866
114.281369,22.589836
114.281219,22.590127
114.280439,22.590915
114.279487,22.58986
114.279516,22.589053
114.281135,22.588657
114.282187,22.588093
114.281616,22.587782
114.280534,22.587263
114.282703,22.584884
114.30013,22.569739
114.286171,22.569377
114.26509,22.569556
114.260835,22.570024
114.257061,22.560288
114.253488,22.562646
114.247858,22.558114
114.246017,22.555652
114.243955,22.552329
114.242459,22.551595
114.2418,22.549414
114.239181,22.547493
114.236708,22.548811
114.23687,22.552064
114.223487,22.558854
114.219506,22.560967
114.209477,22.56037
114.208138,22.560296
114.20763,22.559998
114.207565,22.559223
114.207268,22.558596
114.206822,22.558646
114.206268,22.558346
114.20475,22.558408
114.203601,22.55885
114.203013,22.558573
114.202273,22.557943
114.202027,22.557371
114.200766,22.557115
114.200339,22.557354
114.199688,22.558195
114.199252,22.558283
114.198853,22.557997
114.198005,22.557596
114.196083,22.558028
114.19343,22.558228
114.192887,22.557986
114.192676,22.557159
114.192178,22.557195
114.191155,22.557824
114.19001,22.558186
114.189308,22.558532
114.189211,22.559187
114.188758,22.56244
114.186951,22.562847
114.185942,22.562445
114.185243,22.56218
114.183682,22.56249
114.182108,22.562554
114.180879,22.563732
114.180145,22.564122
114.178787,22.563939
114.1769,22.562263
114.175974,22.562016
114.174824,22.562267
114.174671,22.562834
114.17373,22.564135
114.173272,22.564852
114.171771,22.564367
114.171438,22.563758
114.171057,22.563419
114.170815,22.563236
114.170559,22.562583
114.169674,22.561572
114.169227,22.560755
114.168708,22.559392
114.168403,22.558357
114.167816,22.558148
114.167321,22.558251
114.166392,22.557612
114.166105,22.557614
114.165505,22.55768
114.164016,22.558083
114.163444,22.557879
114.163355,22.557485
114.163177,22.556504
114.163219,22.555717
114.163299,22.555209
114.163138,22.554551
114.162439,22.553937
114.162052,22.554038
114.161569,22.553908
114.161221,22.552957
114.161078,22.552142
114.161244,22.550433
114.162181,22.550097
114.162734,22.550187
114.162683,22.550431
114.16227,22.550959
114.16298,22.551269
114.163433,22.550737
114.163186,22.549559
114.16258,22.549363
114.162088,22.549357
114.16073,22.547926
114.159846,22.546489
114.15993,22.545984
114.160197,22.545268
114.159787,22.544885
114.159224,22.544783
114.157629,22.544552
114.156345,22.544339
114.156,22.544888
114.1557,22.54534
114.153737,22.5455
114.15258,22.546175
114.150569,22.54682
114.148394,22.546832
114.145578,22.545043
114.14215,22.545497
114.139545,22.543424
114.137408,22.543401
114.131786,22.538771
114.128762,22.53817
114.127379,22.536211
114.126767,22.53472
114.123762,22.533213
114.122169,22.533366
114.11943,22.536726
114.117055,22.538456
114.114286,22.538854
114.107081,22.538324
114.094151,22.535578
114.089216,22.532223
114.094594,22.525418
114.08719,22.519015
114.080682,22.521372
114.075949,22.520487
114.068667,22.514205
114.067075,22.509363
114.064504,22.50594
114.048162,22.509099
114.031597,22.506086
114.021191,22.507073
114.006427,22.511619
113.964405,22.482555
113.894963,22.443379
113.840651,22.503031
113.756224,22.658189
113.753049,22.731108
113.767278,22.742341
113.787943,22.754781
113.791498,22.755794
113.794983,22.757212
113.796825,22.758469
113.798497,22.760092
113.800068,22.76199
113.801058,22.765005
113.801356,22.767987
113.800825,22.770775
113.800104,22.772407
113.798972,22.773901
113.799002,22.775515
113.799643,22.776649
113.801516,22.778855
113.80417,22.780551
113.807033,22.781074
113.808565,22.782205
113.809195,22.784007
113.808926,22.785629
113.807896,22.787042
113.807177,22.789012
113.80876,22.790801
113.81146,22.79074
113.812759,22.788924
113.814918,22.787884
113.816287,22.787925
113.818007,22.78819
113.819725,22.789164
113.821794,22.791083
113.821546,22.792752
113.820169,22.794603
113.821051,22.796755
113.823088,22.798215
113.825333,22.79822
113.828993,22.798058
113.831585,22.798562
113.833847,22.798792
113.835034,22.80127
113.835593,22.80333
113.837307,22.803542
113.840561,22.804118
113.843585,22.804059
113.844322,22.805119
113.844353,22.806523
113.845171,22.808781
113.847185,22.814226
113.847416,22.81644
113.846039,22.8222
113.845971,22.8235
113.845672,22.824271
113.845792,22.825458
113.845107,22.826513
113.843596,22.827581
113.84215,22.828122
113.842632,22.829
113.843796,22.829926
113.843906,22.831455
113.844592,22.833457
113.845417,22.834988
113.846552,22.836309
113.848123,22.837184
113.848201,22.838554
113.848688,22.839993
113.850299,22.839849
113.852049,22.840457
113.85347,22.841459
113.85492,22.842122
113.857564,22.842976
113.858667,22.842373
113.860923,22.840966
113.862663,22.841756
113.864134,22.842696
113.866133,22.841766
113.868043,22.841922
113.869813,22.841814
113.86858,22.840262
113.869007,22.840656
113.87048,22.841321
113.871196,22.841185
113.872769,22.841492
113.873714,22.841654
113.875158,22.843282
113.876602,22.843496
113.877578,22.843578
113.879691,22.84352
113.879551,22.84446
113.87936,22.846223
113.879968,22.847354
113.87933,22.848305
113.878262,22.850423
113.878171,22.852083
113.878909,22.85154
113.879766,22.851951
113.880934,22.8508
113.881261,22.852087
113.881769,22.852495
113.882186,22.853705
113.882421,22.855777
113.885486,22.858836
113.885824,22.860792
113.886336,22.858751
113.887748,22.858693
113.888165,22.859084
113.88961,22.857223
113.890638,22.8574
113.891281,22.857878
113.891699,22.859017
113.892824,22.858863
113.892986,22.860154
113.895463,22.861581
113.899162,22.862423
113.902961,22.860404
113.904637,22.861795
113.905119,22.860709
113.903668,22.859197
113.902959,22.857734
113.901541,22.859519
113.899837,22.860617
113.898582,22.859547
113.899256,22.856661
113.901541,22.856368
113.899609,22.855217
113.901442,22.852768
113.90347,22.851486
113.905176,22.849514
113.906917,22.850692
113.909334,22.850719
113.910816,22.849317
113.911555,22.847866
113.913843,22.846452
113.915166,22.845292
113.91894,22.846465
113.921068,22.845775
113.921295,22.846971
113.921974,22.847622
113.921747,22.845524
113.920197,22.845516
113.920519,22.844492
113.922261,22.844978
113.924166,22.846331
113.925716,22.848352
113.928555,22.848679
113.93062,22.849468
113.934327,22.849797
113.938677,22.848333
113.941832,22.846766
113.942553,22.845501
113.944636,22.844585
113.946488,22.844379
113.947489,22.843547
113.947389,22.841974
113.947029,22.84044
113.946389,22.839121
113.946389,22.837901
113.94601,22.836934
113.94839,22.835475
113.952604,22.834338
113.956782,22.833036
113.959571,22.828722
113.963873,22.826366
113.963578,22.823357
113.964985,22.820771
113.968196,22.819816
113.972054,22.822063
113.973207,22.820137
113.975718,22.818431
113.977445,22.818654
113.979092,22.818312
113.980708,22.816757
113.982915,22.816237
113.983793,22.814626
113.98471,22.813037
113.982147,22.811438
113.980824,22.809111
113.980929,22.80629
113.982212,22.803625
113.982664,22.80508
113.982046,22.807095
113.982736,22.807549
113.983023,22.806257
113.984144,22.806806
113.983554,22.805886
113.983952,22.805069
113.985442,22.806655
113.985244,22.807474
113.986661,22.807074
113.987632,22.807662
113.989002,22.808583
113.98963,22.807604
113.990319,22.806451
113.992028,22.806408
113.995299,22.806453
113.99723,22.806566
113.997489,22.80534
113.997627,22.803903
113.997918,22.803657
113.997847,22.802784
113.997866,22.802145
113.997815,22.801475
113.997554,22.800841
113.997564,22.800211
113.997782,22.799254
113.997913,22.798643
113.998282,22.798225
113.998501,22.797152
113.999291,22.79615
113.999271,22.795467
113.99913,22.794736
113.999099,22.793924
113.999648,22.792705
114.000109,22.791647
114.000428,22.790865
114.000348,22.790347
114.000588,22.789634
114.000997,22.7881
114.001858,22.787453
114.001998,22.786848
114.002268,22.785452
114.003319,22.784408
114.003318,22.783679
114.003629,22.783365
114.004541,22.783094
114.004941,22.782875
114.004971,22.782508
114.004791,22.782101
114.005362,22.781287
114.005462,22.780754
114.005072,22.780358
114.004479,22.780263
114.003969,22.779776
114.003788,22.779194
114.003126,22.778585
114.001934,22.777121
114.002675,22.775396
114.003828,22.774441
114.005301,22.773878
114.007055,22.773294
114.008379,22.771462
114.009192,22.769884
114.010607,22.770098
114.012252,22.770503
114.013336,22.770482
114.013939,22.769219
114.015224,22.767714
114.018107,22.768348
114.020398,22.767443
114.022328,22.767084
114.024147,22.766236
114.025394,22.767496
114.02661,22.767119
114.029616,22.768084
114.031246,22.76905
114.032483,22.770541
114.033186,22.772052
114.034423,22.772329
114.035873,22.771214
114.037583,22.770844
114.040298,22.770101
114.043335,22.769651
114.044803,22.769566
114.046169,22.769535
114.047487,22.769329
114.048151,22.769024
114.047387,22.76852
114.048781,22.768952
114.049656,22.770652
114.051364,22.77147
114.0527,22.772584
114.052891,22.773505
114.055672,22.773676
114.055983,22.772249
114.057398,22.770929
114.05803,22.769581
114.059314,22.768801
114.059114,22.767722
114.058463,22.766289
114.056928,22.765378
114.056066,22.764318
114.055484,22.763066
114.056207,22.762444
114.058044,22.762367
114.058966,22.761758
114.06032,22.761202
